Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"17,794",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,231,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"353,494",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,705,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"268,023",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,747,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"10,650",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,146,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"6,908",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,104,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"132,180",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,232",22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"325,127",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,873",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"75,829",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,157",27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"50,104",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,775,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"154,814",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,777,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"230,778",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,025",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"36,110",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,432,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"24,442",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,274,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"85,428",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,658,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"190,276",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,054",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"18,575",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,351,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"13,313",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,216,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"75,082",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,537,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"246,186",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,798,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"61,985",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,464,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"40,973",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,351,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"38,873",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,500,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"88,910",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,871,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"19,334",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,400,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"14,690",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,233,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"95,536",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,913,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"239,610",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,261",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"37,079",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,653,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"27,173",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,436,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"83,702",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,941,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"248,133",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,551",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"57,685",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,887,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"41,581",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,611,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"50,748",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,584,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"187,920",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,987,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"59,936",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,585,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"37,557",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,422,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"47,565",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,622,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"149,327",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,909,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"80,840",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,595,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"40,523",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,365,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"41,426",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,633,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"143,524",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,995,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"53,613",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,668,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"28,121",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,451,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"45,859",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,463,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"173,621",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,690,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"50,839",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,381,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"33,604",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,267,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"63,194",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,588,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"330,200",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,794,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"81,485",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,514,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"63,236",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,390,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"54,209",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,584,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"151,186",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,861,23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"44,453",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,446,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"24,057",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,325,33.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, CROPLAND - ACRES",TOTAL,NOT SPECIFIED,"95,792",14.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, CROPLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,878,22.8
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, PASTURELAND - ACRES",TOTAL,NOT SPECIFIED,"198,966",13.3
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, PASTURELAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,"1,324",23.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, WOODLAND - ACRES",TOTAL,NOT SPECIFIED,"36,374",29.2
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, WOODLAND - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,557,27.6
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - ACRES",TOTAL,NOT SPECIFIED,"23,992",33
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,AG LAND,"AG LAND, WOODLAND, PASTURED - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,394,33.8
